상품코드,자체 상품코드,진열상태,판매상태,상품분류 번호,상품분류 신상품영역,상품분류 추천상품영역,상품명,영문 상품명,상품명(관리용),공급사 상품명,모델명,상품 요약설명,상품 간략설명,검색어설정,과세구분,소비자가,공급가,상품가,판매가,판매가 대체문구 사용,판매가 대체문구,주문수량 제한 기준,최소 주문수량(이상),최대 주문수량(이하),적립금,적립금 구분,공통이벤트 정보,성인인증,옵션사용,품목 구성방식,옵션 표시방식,옵션세트명,옵션입력,옵션 스타일,버튼이미지 설정,색상 설정,필수여부,품절표시 문구,추가입력옵션,추가입력옵션 명칭,추가입력옵션 선택/필수여부,입력글자수(자),이미지등록(상세),이미지등록(목록),이미지등록(작은목록),이미지등록(축소),제조사,공급사,브랜드,트렌드,자체분류 코드,제조일자,출시일자,유효기간 사용여부,유효기간,원산지,상품부피(cm),부피무게(kg),상품결제안내,상품배송안내,교환/반품안내,서비스문의/안내,배송정보,배송방법,국내/해외배송,배송지역,배송비 선결제 설정,배송기간,배송비 구분,배송비입력,상품 구분(해외통관),상품소재,영문 상품소재(해외통관),옷감(해외통관),검색엔진최적화(SEO) 검색엔진 노출 설정,검색엔진최적화(SEO) Title,검색엔진최적화(SEO) Author,검색엔진최적화(SEO) Description,검색엔진최적화(SEO) Keywords,검색엔진최적화(SEO) 상품 이미지 Alt 텍스트,개별결제수단설정,상품배송유형 코드,스토어픽업 설정,상품 전체중량(kg),HS코드
"P00000MW","","N","N","95|99|110","N|N|N","N|N|N","[씨씨더블유]양념 소대창 200g","CCW Seasoned Small Intestine 200g","[씨씨더블유]양념 소대창 200g","[씨씨더블유]양념 소대창 200g","","좋은 원육 + 특제 감칠맛 양념!","만원요리 추천상품","만원요리,최씨남매,만원요리최씨남매,만원요리양념 소대창 200g,최씨남매양념 소대창 200g,만원요리추천,최씨남매추천,만원요리직구,최씨남매정품,만원요리공식,양념 소대창 200g,양념 소대창,양념소대창200g,양념 소대창 200g추천,양념 소대창 200g구매,양념 소대창 200g배송,양념 소대창 200g할인,양념 소대창 200g가격,양념 소대창 200g리뷰,양념 소대창 200g후기,양념 소대창 200g주문,양념 소대창 200g최저가,양념 소대창 200g쿠폰,양념 소대창 200g이벤트,양념 소대창 200g 어디서 파나요,양념 소대창 200g 맛있나요,양념 소대창 200g 조리법,양념 소대창 200g 보관법,양념 소대창 200g 유통기한,집에서 양념 소대창 200g,간편하게 양념 소대창 200g,양념 소대창 200g 대용량,양념 소대창 200g 선물용,양념 소대창 200g 가성비,씨씨더블유,씨씨더블유정품,씨씨더블유직구,씨씨더블유양념 소대창 200g,씨씨더블유공식,2025신상,유튜브추천,인플루언서픽,SNS화제,품절대란,재입고","A|10","0.00","4500.00","5455.00","6000.00","N","","O","1","","0.00","P","Y","N","N","","","","","","","","","","F","","","","","","","","M000000X","S000000Y","B0000000","T0000000","C000000A","","","F","","1798","","","고액결제의 경우 안전을 위해 카드사에서 확인전화를 드릴 수도 있습니다. 확인과정에서 도난 카드의 사용이나 타인 명의의 주문등      정상적인 주문이 아니라고 판단될 경우 임의로 주문을 보류 또는 취소할 수 있습니다. &nbsp; <br>      <br>      무통장 입금은 상품 구매 대금은 PC뱅킹, 인터넷뱅킹, 텔레뱅킹 혹은 가까운 은행에서 직접 입금하시면 됩니다. &nbsp;<br>      주문시 입력한&nbsp;입금자명과 실제입금자의 성명이 반드시 일치하여야 하며, 7일 이내로 입금을 하셔야 하며&nbsp;입금되지      않은 주문은 자동취소 됩니다. <br>","- 산간벽지나 도서지방은 별도의 추가금액을 지불하셔야 하는 경우가 있습니다.<br>    고객님께서 주문하신 상품은 입금 확인후 배송해 드립니다. 다만, 상품종류에 따라서 상품의 배송이 다소 지연될 수 있습니다.<br>","<strong>교환 및 반품 주소</strong><br>&nbsp;- #supplier_return_address_info#<br>&nbsp;<br><strong>교환 및 반품이 가능한 경우</strong><br>&nbsp;-&nbsp;계약내용에 관한 서면을 받은 날부터&nbsp;7일.&nbsp;단,&nbsp;그 서면을 받은 때보다 재화등의 공급이 늦게 이루어진 경우에는 재화등을 공급받거나 재화등의 공급이 시작된 날부터&nbsp;7일 이내<br>&nbsp; -&nbsp;공급받으신 상품 및 용역의 내용이 표시.광고 내용과 다르거나 계약내용과 다르게 이행된 때에는 당해 재화 등을 공급받은 날 부터&nbsp;3월이내,&nbsp;그사실을 알게 된 날 또는 알 수 있었던 날부터&nbsp;30일이내<br>&nbsp;<br><strong>교환 및 반품이 불가능한 경우</strong><br>&nbsp;-&nbsp;이용자에게 책임 있는 사유로 재화 등이 멸실 또는 훼손된 경우(다만,&nbsp;재화 등의 내용을 확인하기 위하여 포장 등을 훼손한 경우에는 청약철회를 할 수 있습니다)<br>&nbsp; -&nbsp;이용자의 사용 또는 일부 소비에 의하여 재화 등의 가치가 현저히 감소한 경우<br>&nbsp; -&nbsp;시간의 경과에 의하여 재판매가 곤란할 정도로 재화등의 가치가 현저히 감소한 경우<br>&nbsp; -&nbsp;복제가 가능한 재화등의 포장을 훼손한 경우<br>&nbsp; -&nbsp;개별 주문 생산되는 재화 등 청약철회시 판매자에게 회복할 수 없는 피해가 예상되어 소비자의 사전 동의를 얻은 경우<br>&nbsp; -&nbsp;디지털 콘텐츠의 제공이 개시된 경우, (다만,&nbsp;가분적 용역 또는 가분적 디지털콘텐츠로 구성된 계약의 경우 제공이 개시되지 아니한 부분은 청약철회를 할 수 있습니다.)<br>&nbsp;<br>※ 고객님의 마음이 바뀌어 교환,&nbsp;반품을 하실 경우 상품반송 비용은 고객님께서 부담하셔야 합니다.<br>&nbsp;(색상 교환,&nbsp;사이즈 교환 등 포함)<br>","","F","","","","","3|7","","","","","","","Y","","","","","","","C","N","0.20",""
"P00000MV","","N","N","53|95|99|56|110|58","N|N|N|N|N|N","N|N|N|N|N|N","[씨씨더블유]명품 양념LA꽃갈비 500g","[CCW]명품 SeasonedLA꽃Ribs 500g","[씨씨더블유]명품 양념LA꽃갈비 500g","[씨씨더블유]명품 양념LA꽃갈비 500g","","고급 레시피의 완성","※ 간편하게 조리하세요! 프리미엄 품질의 맛","1인분,간편식,간편조리,고급,꽃갈비,만원요리,맛있는,명품,밀키트,부드러운,손님접대,시간절약,씨씨더블유,양념,인기,전체상품,정통,정품,즉석요리,집","A|10","0.00","10000.00","11818.00","13000.00","N","","O","1","","0.00","P","Y","N","N","","","","","","","","","","F","","","","","","","","M000000X","S000000Y","B0000000","T0000000","C000000A","","","F","","1798","","","고액결제의 경우 안전을 위해 카드사에서 확인전화를 드릴 수도 있습니다. 확인과정에서 도난 카드의 사용이나 타인 명의의 주문등      정상적인 주문이 아니라고 판단될 경우 임의로 주문을 보류 또는 취소할 수 있습니다. &nbsp; <br>      <br>      무통장 입금은 상품 구매 대금은 PC뱅킹, 인터넷뱅킹, 텔레뱅킹 혹은 가까운 은행에서 직접 입금하시면 됩니다. &nbsp;<br>      주문시 입력한&nbsp;입금자명과 실제입금자의 성명이 반드시 일치하여야 하며, 7일 이내로 입금을 하셔야 하며&nbsp;입금되지      않은 주문은 자동취소 됩니다. <br>","- 산간벽지나 도서지방은 별도의 추가금액을 지불하셔야 하는 경우가 있습니다.<br>    고객님께서 주문하신 상품은 입금 확인후 배송해 드립니다. 다만, 상품종류에 따라서 상품의 배송이 다소 지연될 수 있습니다.<br>","<strong>교환 및 반품 주소</strong><br>&nbsp;- #supplier_return_address_info#<br>&nbsp;<br><strong>교환 및 반품이 가능한 경우</strong><br>&nbsp;-&nbsp;계약내용에 관한 서면을 받은 날부터&nbsp;7일.&nbsp;단,&nbsp;그 서면을 받은 때보다 재화등의 공급이 늦게 이루어진 경우에는 재화등을 공급받거나 재화등의 공급이 시작된 날부터&nbsp;7일 이내<br>&nbsp; -&nbsp;공급받으신 상품 및 용역의 내용이 표시.광고 내용과 다르거나 계약내용과 다르게 이행된 때에는 당해 재화 등을 공급받은 날 부터&nbsp;3월이내,&nbsp;그사실을 알게 된 날 또는 알 수 있었던 날부터&nbsp;30일이내<br>&nbsp;<br><strong>교환 및 반품이 불가능한 경우</strong><br>&nbsp;-&nbsp;이용자에게 책임 있는 사유로 재화 등이 멸실 또는 훼손된 경우(다만,&nbsp;재화 등의 내용을 확인하기 위하여 포장 등을 훼손한 경우에는 청약철회를 할 수 있습니다)<br>&nbsp; -&nbsp;이용자의 사용 또는 일부 소비에 의하여 재화 등의 가치가 현저히 감소한 경우<br>&nbsp; -&nbsp;시간의 경과에 의하여 재판매가 곤란할 정도로 재화등의 가치가 현저히 감소한 경우<br>&nbsp; -&nbsp;복제가 가능한 재화등의 포장을 훼손한 경우<br>&nbsp; -&nbsp;개별 주문 생산되는 재화 등 청약철회시 판매자에게 회복할 수 없는 피해가 예상되어 소비자의 사전 동의를 얻은 경우<br>&nbsp; -&nbsp;디지털 콘텐츠의 제공이 개시된 경우, (다만,&nbsp;가분적 용역 또는 가분적 디지털콘텐츠로 구성된 계약의 경우 제공이 개시되지 아니한 부분은 청약철회를 할 수 있습니다.)<br>&nbsp;<br>※ 고객님의 마음이 바뀌어 교환,&nbsp;반품을 하실 경우 상품반송 비용은 고객님께서 부담하셔야 합니다.<br>&nbsp;(색상 교환,&nbsp;사이즈 교환 등 포함)<br>","","F","","","","","3|7","","","","","","","Y","만원요리 최씨남매 | 명품 양념LA꽃갈비 500g 정품 프리미엄","만원요리 최씨남매","만원요리 최씨남매 명품 양념LA꽃갈비 500g. 고급 레시피의 완성. 정성스럽게 준비한 프리미엄 상품으로 특별한 한 끼를 완성하세요.","1인분,간편식,간편조리,고급,꽃갈비,만원요리,맛있는,명품,밀키트,부드러운,손님접대,시간절약,씨씨더블유,양념,인기,전체상품,정통,정품,즉석요리,집","만원요리 최씨남매 추천 명품 양념LA꽃갈비 500g","","C","N","0.50",""
"P00000MU","","N","N","53|95|99|56|110","N|N|N|N|N","N|N|N|N|N","[씨씨더블유]오돌뼈 소금구이 200g","[CCW]오돌뼈 소금Grilled 200g","[씨씨더블유]오돌뼈 소금구이 200g","[씨씨더블유]오돌뼈 소금구이 200g","","불향 가득한 프리미엄","◆ 굽기만 하면 완성! 불향 가득한 프리미엄 구이","간편식,고급,달콤,만원요리,모임각,밀키트,베스트,소금구이,손님접대,술한잔,씨씨더블유,안전,오돌뼈,전체상품,정통,정품,즉석요리,쫄깃한,최씨남매","A|10","0.00","3300.00","4091.00","4500.00","N","","O","1","","0.00","P","Y","N","N","","","","","","","","","","F","","","","","","","","M000000X","S000000Y","B0000000","T0000000","C000000A","","","F","","1798","","","고액결제의 경우 안전을 위해 카드사에서 확인전화를 드릴 수도 있습니다. 확인과정에서 도난 카드의 사용이나 타인 명의의 주문등      정상적인 주문이 아니라고 판단될 경우 임의로 주문을 보류 또는 취소할 수 있습니다. &nbsp; <br>      <br>      무통장 입금은 상품 구매 대금은 PC뱅킹, 인터넷뱅킹, 텔레뱅킹 혹은 가까운 은행에서 직접 입금하시면 됩니다. &nbsp;<br>      주문시 입력한&nbsp;입금자명과 실제입금자의 성명이 반드시 일치하여야 하며, 7일 이내로 입금을 하셔야 하며&nbsp;입금되지      않은 주문은 자동취소 됩니다. <br>","- 산간벽지나 도서지방은 별도의 추가금액을 지불하셔야 하는 경우가 있습니다.<br>    고객님께서 주문하신 상품은 입금 확인후 배송해 드립니다. 다만, 상품종류에 따라서 상품의 배송이 다소 지연될 수 있습니다.<br>","<strong>교환 및 반품 주소</strong><br>&nbsp;- #supplier_return_address_info#<br>&nbsp;<br><strong>교환 및 반품이 가능한 경우</strong><br>&nbsp;-&nbsp;계약내용에 관한 서면을 받은 날부터&nbsp;7일.&nbsp;단,&nbsp;그 서면을 받은 때보다 재화등의 공급이 늦게 이루어진 경우에는 재화등을 공급받거나 재화등의 공급이 시작된 날부터&nbsp;7일 이내<br>&nbsp; -&nbsp;공급받으신 상품 및 용역의 내용이 표시.광고 내용과 다르거나 계약내용과 다르게 이행된 때에는 당해 재화 등을 공급받은 날 부터&nbsp;3월이내,&nbsp;그사실을 알게 된 날 또는 알 수 있었던 날부터&nbsp;30일이내<br>&nbsp;<br><strong>교환 및 반품이 불가능한 경우</strong><br>&nbsp;-&nbsp;이용자에게 책임 있는 사유로 재화 등이 멸실 또는 훼손된 경우(다만,&nbsp;재화 등의 내용을 확인하기 위하여 포장 등을 훼손한 경우에는 청약철회를 할 수 있습니다)<br>&nbsp; -&nbsp;이용자의 사용 또는 일부 소비에 의하여 재화 등의 가치가 현저히 감소한 경우<br>&nbsp; -&nbsp;시간의 경과에 의하여 재판매가 곤란할 정도로 재화등의 가치가 현저히 감소한 경우<br>&nbsp; -&nbsp;복제가 가능한 재화등의 포장을 훼손한 경우<br>&nbsp; -&nbsp;개별 주문 생산되는 재화 등 청약철회시 판매자에게 회복할 수 없는 피해가 예상되어 소비자의 사전 동의를 얻은 경우<br>&nbsp; -&nbsp;디지털 콘텐츠의 제공이 개시된 경우, (다만,&nbsp;가분적 용역 또는 가분적 디지털콘텐츠로 구성된 계약의 경우 제공이 개시되지 아니한 부분은 청약철회를 할 수 있습니다.)<br>&nbsp;<br>※ 고객님의 마음이 바뀌어 교환,&nbsp;반품을 하실 경우 상품반송 비용은 고객님께서 부담하셔야 합니다.<br>&nbsp;(색상 교환,&nbsp;사이즈 교환 등 포함)<br>","","F","","","","","3|7","","","","","","","Y","오돌뼈 소금구이 200g - 만원요리 최씨남매 추천 프리미엄 상품","만원요리 최씨남매","오돌뼈 소금구이 200g | 만원요리 최씨남매 추천. 불향 가득한 프리미엄. 간편 조리로 완성하는 프리미엄 맛을 경험하세요.","간편식,고급,달콤,만원요리,모임각,밀키트,베스트,소금구이,손님접대,술한잔,씨씨더블유,안전,오돌뼈,전체상품,정통,정품,즉석요리,쫄깃한,최씨남매,","오돌뼈 소금구이 200g | 만원요리 최씨남매 정품","","C","N","0.20",""
"P00000MT","","N","N","53|95|99|56|110","N|N|N|N|N","N|N|N|N|N","[씨씨더블유]한돈 수제 양념갈비 1kg","[CCW]한돈 수제 SeasonedRibs 1kg","[씨씨더블유]한돈 수제 양념갈비 1kg","[씨씨더블유]한돈 수제 양념갈비 1kg","","24시간 숙성한 특제 갈비","◆ 팬에 구워만 드세요! 집에서 즐기는 정통 갈비맛","간편식,간편조리,건강,만원요리,매콤,맥주안주,모임각,바삭한,손님접대,수제,술안주,술한잔,씨씨더블유,양념갈비,전체상품,정통,정품,즉석,즉석요리","A|10","0.00","11000.00","12727.00","14000.00","N","","O","1","","0.00","P","Y","N","N","","","","","","","","","","F","","","","","","","","M000000X","S000000Y","B0000000","T0000000","C000000A","","","F","","1798","","","고액결제의 경우 안전을 위해 카드사에서 확인전화를 드릴 수도 있습니다. 확인과정에서 도난 카드의 사용이나 타인 명의의 주문등      정상적인 주문이 아니라고 판단될 경우 임의로 주문을 보류 또는 취소할 수 있습니다. &nbsp; <br>      <br>      무통장 입금은 상품 구매 대금은 PC뱅킹, 인터넷뱅킹, 텔레뱅킹 혹은 가까운 은행에서 직접 입금하시면 됩니다. &nbsp;<br>      주문시 입력한&nbsp;입금자명과 실제입금자의 성명이 반드시 일치하여야 하며, 7일 이내로 입금을 하셔야 하며&nbsp;입금되지      않은 주문은 자동취소 됩니다. <br>","- 산간벽지나 도서지방은 별도의 추가금액을 지불하셔야 하는 경우가 있습니다.<br>    고객님께서 주문하신 상품은 입금 확인후 배송해 드립니다. 다만, 상품종류에 따라서 상품의 배송이 다소 지연될 수 있습니다.<br>","<strong>교환 및 반품 주소</strong><br>&nbsp;- #supplier_return_address_info#<br>&nbsp;<br><strong>교환 및 반품이 가능한 경우</strong><br>&nbsp;-&nbsp;계약내용에 관한 서면을 받은 날부터&nbsp;7일.&nbsp;단,&nbsp;그 서면을 받은 때보다 재화등의 공급이 늦게 이루어진 경우에는 재화등을 공급받거나 재화등의 공급이 시작된 날부터&nbsp;7일 이내<br>&nbsp; -&nbsp;공급받으신 상품 및 용역의 내용이 표시.광고 내용과 다르거나 계약내용과 다르게 이행된 때에는 당해 재화 등을 공급받은 날 부터&nbsp;3월이내,&nbsp;그사실을 알게 된 날 또는 알 수 있었던 날부터&nbsp;30일이내<br>&nbsp;<br><strong>교환 및 반품이 불가능한 경우</strong><br>&nbsp;-&nbsp;이용자에게 책임 있는 사유로 재화 등이 멸실 또는 훼손된 경우(다만,&nbsp;재화 등의 내용을 확인하기 위하여 포장 등을 훼손한 경우에는 청약철회를 할 수 있습니다)<br>&nbsp; -&nbsp;이용자의 사용 또는 일부 소비에 의하여 재화 등의 가치가 현저히 감소한 경우<br>&nbsp; -&nbsp;시간의 경과에 의하여 재판매가 곤란할 정도로 재화등의 가치가 현저히 감소한 경우<br>&nbsp; -&nbsp;복제가 가능한 재화등의 포장을 훼손한 경우<br>&nbsp; -&nbsp;개별 주문 생산되는 재화 등 청약철회시 판매자에게 회복할 수 없는 피해가 예상되어 소비자의 사전 동의를 얻은 경우<br>&nbsp; -&nbsp;디지털 콘텐츠의 제공이 개시된 경우, (다만,&nbsp;가분적 용역 또는 가분적 디지털콘텐츠로 구성된 계약의 경우 제공이 개시되지 아니한 부분은 청약철회를 할 수 있습니다.)<br>&nbsp;<br>※ 고객님의 마음이 바뀌어 교환,&nbsp;반품을 하실 경우 상품반송 비용은 고객님께서 부담하셔야 합니다.<br>&nbsp;(색상 교환,&nbsp;사이즈 교환 등 포함)<br>","","F","","","","","3|7","","","","","","","Y","최씨남매 만원요리 한돈 수제 양념갈비 1kg | 정품 보장 프리미엄 맛","만원요리 최씨남매","최씨남매 만원요리 한돈 수제 양념갈비 1kg - 24시간 숙성한 특제 갈비. 집에서 즐기는 정통 맛, 정품 보장 프리미엄 상품입니다.","간편식,간편조리,건강,만원요리,매콤,맥주안주,모임각,바삭한,손님접대,수제,술안주,술한잔,씨씨더블유,양념갈비,전체상품,정통,정품,즉석,즉석요리,","최씨남매 한돈 수제 양념갈비 1kg - 만원요리 프리미엄 상품","","C","N","1.00",""
"P00000MS","","N","N","53|95|54|103|56","N|N|N|N|N","N|N|N|N|N","[비에스]미국산 소갈비살 200g x 3팩 600g,  200g x 5팩 1kg","[BS]미Soup산 소Ribs살 200g x 3팩 600g,  200g x 5팩 1kg","[비에스]미국산 소갈비살 200g x 3팩 600g,  200g x","[비에스]미국산 소갈비살 200g x 3팩 600g,  200g x 5팩 1kg","","집에서 즐기는 정통 갈비","※ 팬에 구워만 드세요! 집에서 즐기는 정통 갈비맛","고소한,만원요리,만원요리추천,맛집,맥주안주,모임각,미국산,비에스,소갈비살,손님접대,술안주,술한잔,시간절약,신선,영양,전체상품,정품,집밥","A|10","0.00","17100.00","19091.00","21000.00","N","","O","1","","0.00","P","Y","N","Y","T","C","","수량{200g x 3팩 600g|200g x 5팩 1kg}","","","","F","","F","","","","20250823/11ae22c4b1cb71090205bc4a541dab45.jpg","20250823/e673d19eae0deda6d565ef5e580e20a6.jpg","20250823/88c191c82b08f02322832be16365187a.jpg","20250823/5f2fda1a3f29470f6b7f49444daa6451.jpg","M000000P","S000000Q","B0000000","T0000000","C000000A","","","F","","1798","","","고액결제의 경우 안전을 위해 카드사에서 확인전화를 드릴 수도 있습니다. 확인과정에서 도난 카드의 사용이나 타인 명의의 주문등      정상적인 주문이 아니라고 판단될 경우 임의로 주문을 보류 또는 취소할 수 있습니다. &nbsp; <br>      <br>      무통장 입금은 상품 구매 대금은 PC뱅킹, 인터넷뱅킹, 텔레뱅킹 혹은 가까운 은행에서 직접 입금하시면 됩니다. &nbsp;<br>      주문시 입력한&nbsp;입금자명과 실제입금자의 성명이 반드시 일치하여야 하며, 7일 이내로 입금을 하셔야 하며&nbsp;입금되지      않은 주문은 자동취소 됩니다. <br>","- 산간벽지나 도서지방은 별도의 추가금액을 지불하셔야 하는 경우가 있습니다.<br>    고객님께서 주문하신 상품은 입금 확인후 배송해 드립니다. 다만, 상품종류에 따라서 상품의 배송이 다소 지연될 수 있습니다.<br>","<strong>교환 및 반품 주소</strong><br>&nbsp;- #supplier_return_address_info#<br>&nbsp;<br><strong>교환 및 반품이 가능한 경우</strong><br>&nbsp;-&nbsp;계약내용에 관한 서면을 받은 날부터&nbsp;7일.&nbsp;단,&nbsp;그 서면을 받은 때보다 재화등의 공급이 늦게 이루어진 경우에는 재화등을 공급받거나 재화등의 공급이 시작된 날부터&nbsp;7일 이내<br>&nbsp; -&nbsp;공급받으신 상품 및 용역의 내용이 표시.광고 내용과 다르거나 계약내용과 다르게 이행된 때에는 당해 재화 등을 공급받은 날 부터&nbsp;3월이내,&nbsp;그사실을 알게 된 날 또는 알 수 있었던 날부터&nbsp;30일이내<br>&nbsp;<br><strong>교환 및 반품이 불가능한 경우</strong><br>&nbsp;-&nbsp;이용자에게 책임 있는 사유로 재화 등이 멸실 또는 훼손된 경우(다만,&nbsp;재화 등의 내용을 확인하기 위하여 포장 등을 훼손한 경우에는 청약철회를 할 수 있습니다)<br>&nbsp; -&nbsp;이용자의 사용 또는 일부 소비에 의하여 재화 등의 가치가 현저히 감소한 경우<br>&nbsp; -&nbsp;시간의 경과에 의하여 재판매가 곤란할 정도로 재화등의 가치가 현저히 감소한 경우<br>&nbsp; -&nbsp;복제가 가능한 재화등의 포장을 훼손한 경우<br>&nbsp; -&nbsp;개별 주문 생산되는 재화 등 청약철회시 판매자에게 회복할 수 없는 피해가 예상되어 소비자의 사전 동의를 얻은 경우<br>&nbsp; -&nbsp;디지털 콘텐츠의 제공이 개시된 경우, (다만,&nbsp;가분적 용역 또는 가분적 디지털콘텐츠로 구성된 계약의 경우 제공이 개시되지 아니한 부분은 청약철회를 할 수 있습니다.)<br>&nbsp;<br>※ 고객님의 마음이 바뀌어 교환,&nbsp;반품을 하실 경우 상품반송 비용은 고객님께서 부담하셔야 합니다.<br>&nbsp;(색상 교환,&nbsp;사이즈 교환 등 포함)<br>","","F","","","","","3|7","","","","","","","Y","만원요리 최씨남매 미국산 소갈비살 200g x 3팩 600g,  200g x 5팩 1kg - 집에서 즐기는 프리미엄","만원요리 최씨남매","만원요리 최씨남매에서 엄선한 미국산 소갈비살 200g x 3팩 600g,  200g x 5팩 1kg. 집에서 즐기는 정통 갈비. 정품 보장, 프리미엄 품질로 집에서 간편하게 즐기세요.","고소한,만원요리,만원요리추천,맛집,맥주안주,모임각,미국산,비에스,소갈비살,손님접대,술안주,술한잔,시간절약,신선,영양,전체상품,정품,집밥,집밥","만원요리 최씨남매 미국산 소갈비살 200g x 3팩 600g,  200g x 5팩 1kg 상품 이미지","","C","N","0.60",""
"P00000MI","","Y","Y","53|97|99|103|56|109","N|N|N|N|N|N","N|N|N|N|N|N","[인생]마른오징어 메메 오징어채 200g","[Life]마른Squid 메메 Squid채 200g","[인생]마른오징어 메메 오징어채 200g","[인생]마른오징어 메메 오징어채 200g","","쫄깃한 바다의 맛","◆ 조리하기 쉬워요! 쫄깃한 바다의 오징어","간편식,고급,달콤,마른오징어,만원요리,메메,모임각,밀키트,베스트,손님접대,술한잔,안전,오징어채,인생,전체상품,정통,정품,즉석요리,쫄깃한,최씨남","A|10","0.00","6400.00","7727.00","8500.00","N","","O","1","","0.00","P","Y","N","N","","","","","","","","","","F","","","","20250819/57c64aa45951e90d749bbbf86c9cf83d.jpg","20250819/d274dcc023fe087c4a1037008eb79e5a.jpg","20250819/5577af13f6d06a6fc080294ca1152347.jpg","20250819/7e37b25564311d0e80e257f653c1b808.jpg","M000000U","S000000T","B0000000","T0000000","C000000A","","","F","","1798","","","고액결제의 경우 안전을 위해 카드사에서 확인전화를 드릴 수도 있습니다. 확인과정에서 도난 카드의 사용이나 타인 명의의 주문등      정상적인 주문이 아니라고 판단될 경우 임의로 주문을 보류 또는 취소할 수 있습니다. &nbsp; <br>      <br>      무통장 입금은 상품 구매 대금은 PC뱅킹, 인터넷뱅킹, 텔레뱅킹 혹은 가까운 은행에서 직접 입금하시면 됩니다. &nbsp;<br>      주문시 입력한&nbsp;입금자명과 실제입금자의 성명이 반드시 일치하여야 하며, 7일 이내로 입금을 하셔야 하며&nbsp;입금되지      않은 주문은 자동취소 됩니다. <br>","- 산간벽지나 도서지방은 별도의 추가금액을 지불하셔야 하는 경우가 있습니다.<br>    고객님께서 주문하신 상품은 입금 확인후 배송해 드립니다. 다만, 상품종류에 따라서 상품의 배송이 다소 지연될 수 있습니다.<br>","<strong>교환 및 반품 주소</strong><br>&nbsp;- #supplier_return_address_info#<br>&nbsp;<br><strong>교환 및 반품이 가능한 경우</strong><br>&nbsp;-&nbsp;계약내용에 관한 서면을 받은 날부터&nbsp;7일.&nbsp;단,&nbsp;그 서면을 받은 때보다 재화등의 공급이 늦게 이루어진 경우에는 재화등을 공급받거나 재화등의 공급이 시작된 날부터&nbsp;7일 이내<br>&nbsp; -&nbsp;공급받으신 상품 및 용역의 내용이 표시.광고 내용과 다르거나 계약내용과 다르게 이행된 때에는 당해 재화 등을 공급받은 날 부터&nbsp;3월이내,&nbsp;그사실을 알게 된 날 또는 알 수 있었던 날부터&nbsp;30일이내<br>&nbsp;<br><strong>교환 및 반품이 불가능한 경우</strong><br>&nbsp;-&nbsp;이용자에게 책임 있는 사유로 재화 등이 멸실 또는 훼손된 경우(다만,&nbsp;재화 등의 내용을 확인하기 위하여 포장 등을 훼손한 경우에는 청약철회를 할 수 있습니다)<br>&nbsp; -&nbsp;이용자의 사용 또는 일부 소비에 의하여 재화 등의 가치가 현저히 감소한 경우<br>&nbsp; -&nbsp;시간의 경과에 의하여 재판매가 곤란할 정도로 재화등의 가치가 현저히 감소한 경우<br>&nbsp; -&nbsp;복제가 가능한 재화등의 포장을 훼손한 경우<br>&nbsp; -&nbsp;개별 주문 생산되는 재화 등 청약철회시 판매자에게 회복할 수 없는 피해가 예상되어 소비자의 사전 동의를 얻은 경우<br>&nbsp; -&nbsp;디지털 콘텐츠의 제공이 개시된 경우, (다만,&nbsp;가분적 용역 또는 가분적 디지털콘텐츠로 구성된 계약의 경우 제공이 개시되지 아니한 부분은 청약철회를 할 수 있습니다.)<br>&nbsp;<br>※ 고객님의 마음이 바뀌어 교환,&nbsp;반품을 하실 경우 상품반송 비용은 고객님께서 부담하셔야 합니다.<br>&nbsp;(색상 교환,&nbsp;사이즈 교환 등 포함)<br>","","F","","","","","3|7","","","","","","","Y","만원요리 최씨남매 마른오징어 메메 오징어채 200g - 집에서 즐기는 프리미엄","만원요리 최씨남매","마른오징어 메메 오징어채 200g | 만원요리 최씨남매 추천. 쫄깃한 바다의 맛. 간편 조리로 완성하는 프리미엄 맛을 경험하세요.","간편식,고급,달콤,마른오징어,만원요리,메메,모임각,밀키트,베스트,손님접대,술한잔,안전,오징어채,인생,전체상품,정통,정품,즉석요리,쫄깃한,최씨남","마른오징어 메메 오징어채 200g | 만원요리 최씨남매 정품","","C","N","0.20",""
